ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,2014_arrests
"10030","0",New York,26720.00000000,7757661.45493030,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,2289
"10027","0",New York,58639.00000000,24695278.50429020,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,6485
"10474","0",Bronx,12281.00000000,40614090.19022750,NY,Bronx,"36","005",http://www.usps.com/,0.00000000000,0.00000000000,2429
"10455","0",Bronx,39834.00000000,19846918.84145580,NY,Bronx,"36","005",http://www.usps.com/,0.00000000000,0.00000000000,5193
"10037","0",New York,16931.00000000,7188980.95342821,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,2117
"10024","0",New York,58521.00000000,22877335.46391810,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,1267
"10454","0",Bronx,37466.00000000,31063613.32530800,NY,Bronx,"36","005",http://www.usps.com/,0.00000000000,0.00000000000,5273
"10026","0",New York,34313.00000000,11092681.48847460,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,2754
"10035","0",New York,34884.00000000,15445657.33408130,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,7256
"10048","0",New York,0.00000000,972788.42397429,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,8
"10025","0",New York,96054.00000000,19631043.82252590,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,2475
"11357","0",Whitestone,38944.00000000,77359110.60914420,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,220
"10029","0",New York,77503.00000000,22963435.67696610,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,5937
"00083","0",Central Park,25.00000000,38300990.39994300,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,665
"11356","0",College Point,23379.00000000,43321159.27203100,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,428
"11359","0",Bayside,0.00000000,6567982.08534197,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,0
"11360","0",Bayside,18973.00000000,38834824.17134140,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,70
"11105","0",Astoria,36906.00000000,48795608.07993410,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,495
"10128","0",New York,55748.00000000,11011681.55682260,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,388
"10023","0",New York,62800.00000000,15212712.67815930,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,1497
"11363","0",Little Neck,7060.00000000,24242790.02349750,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,61
"10028","0",New York,47530.00000000,9842046.47970000,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,545
"11354","0",Flushing,58525.00000000,61985147.45080450,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,2907
"11102","0",Astoria,33944.00000000,19116258.43691940,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,790
"11370","0",East Elmhurst,40591.00000000,23600231.48803050,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,598
"10021","0",New York,45299.00000000,10495133.40849870,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,261
"11358","0",Flushing,37743.00000000,54622541.08573670,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,363
"11362","0",Little Neck,17707.00000000,54680551.21937100,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,135
"10044","0",New York,11661.00000000,6296113.26884279,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,23
"11369","0",East Elmhurst,38116.00000000,30060493.24637420,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,2180
"11103","0",Astoria,38234.00000000,20222394.62552590,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,2137
"11106","0",Astoria,38665.00000000,23866112.72546880,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,868
"11368","0",Corona,109069.00000000,72489663.28446300,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,3399
"11377","0",Woodside,90852.00000000,71832387.49448019,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1626
"11355","0",Flushing,82809.00000000,49383079.08394500,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1123
"11101","0",Long Island City,26254.00000000,78962088.74175702,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,2400
"11364","0",Oakland Gardens,33937.00000000,84259665.05296010,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,174
"10018","0",New York,5503.00000000,10705796.47917010,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,3071
"10020","0",New York,0.00000000,697297.02240016,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,153
"11005","0",Floral Park,3533.00000000,9075527.40374782,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,14
"10017","0",New York,15918.00000000,9794383.23999352,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,1023
"10001","0",New York,22413.00000000,17794940.77270890,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,6920
"10011","0",New York,50594.00000000,18118416.84632680,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,3715
"10016","0",New York,54606.00000000,15042403.03779150,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,1673
"11104","0",Sunnyside,27127.00000000,12084432.11608440,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,322
"11109","0",Long Island City,2752.00000000,581237.15059292,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,11
"10010","0",New York,29881.00000000,9768395.56994528,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,2526
"11367","0",Flushing,41773.00000000,72810151.58854012,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1172
"10014","0",New York,31328.00000000,14151052.03041720,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,2564
"10003","0",New York,55878.00000000,15538376.26966630,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,3278
"11222","0",Brooklyn,36315.00000000,42825293.23670201,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,844
"10002","0",New York,81305.00000000,26280128.54388850,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,4845
"11378","0",Maspeth,35473.00000000,66260538.74335290,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,598
"10009","0",New York,61455.00000000,15903519.30122840,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,2036
"10012","0",New York,24276.00000000,9193738.99955164,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,1920
"10013","0",New York,27985.00000000,15580578.83358040,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,5206
"10007","0",New York,7323.00000000,5327870.97676123,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,1440
"11237","0",Brooklyn,49335.00000000,27425868.17131330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,3000
"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,3671
"10038","0",New York,19127.00000000,7022760.64302604,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,623
"11206","0",Brooklyn,83575.00000000,40700720.97272910,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,4734
"10006","0",New York,3011.00000000,1716640.92012239,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,206
"11412","0",Saint Albans,35019.00000000,45842752.22607300,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1093
"10005","0",New York,8107.00000000,2082901.14073505,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,124
"11251","0",Brooklyn,74.00000000,10245952.25424220,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,27
"10004","0",New York,2187.00000000,4002521.09702870,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,311
"11411","0",Cambria Heights,18216.00000000,35889597.38340090,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,401
"11201","0",Brooklyn,53041.00000000,41094886.76573650,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,4997
"10004","0",New York,2187.00000000,1202707.70744839,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"11205","0",Brooklyn,41125.00000000,23270147.94976230,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1888
"11208","0",Brooklyn,94410.00000000,79303684.26399100,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,6426
"11207","0",Brooklyn,93556.00000000,73966260.54106100,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,7707
"10004","0",New York,2187.00000000,7679615.51100765,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10004","0",New York,2187.00000000,670708.01999656,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"11413","0",Springfield Gardens,39349.00000000,86208498.58906820,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1049
"11217","0",Brooklyn,36615.00000000,21648157.79603730,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,2107
"11238","0",Brooklyn,46664.00000000,29429423.46147940,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1860
"11231","0",Brooklyn,33144.00000000,39379691.79406370,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1462
"11422","0",Rosedale,30139.00000000,60120657.20553910,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,558
"11420","0",South Ozone Park,44538.00000000,61879568.37277710,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1082
"11417","0",Ozone Park,28562.00000000,31099087.10790810,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1750
"11215","0",Brooklyn,63272.00000000,61922821.74616380,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1228
"11231","0",Brooklyn,33144.00000000,701979.38531194,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,0
"11232","0",Brooklyn,29521.00000000,55879065.15026980,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1614
"11430","0",Jamaica,16.00000000,199913664.28860301,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,38
"11203","0",Brooklyn,78060.00000000,60644835.45615650,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,3273
"11239","0",Brooklyn,12562.00000000,41794660.76719670,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,571
"11236","0",Brooklyn,94480.00000000,96373991.62010460,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,3969
"11220","0",Brooklyn,97257.00000000,47453785.79063740,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,2692
"10301","0",Staten Island,40438.00000000,105182712.64956801,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,2542
"10303","0",Staten Island,27048.00000000,81629773.51743692,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,2246
"11234","0",Brooklyn,85853.00000000,206201040.08797300,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1616
"10302","0",Staten Island,18123.00000000,29555323.02337470,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,1121
"11693","0",Far Rockaway,11052.00000000,46471727.17097910,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,159
"11209","0",Brooklyn,69255.00000000,57842313.96122720,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1158
"10304","0",Staten Island,41502.00000000,98226679.79732800,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,1294
"10314","0",Staten Island,85430.00000000,473985727.13005400,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,1646
"11228","0",Brooklyn,43080.00000000,43893024.73172240,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,426
"11096","0",Inwood,147.00000000,1512446.30548939,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,0
"10305","0",Staten Island,41746.00000000,111441829.31770800,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,692
"11229","0",Brooklyn,79608.00000000,60119326.14426950,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1422
"11214","0",Brooklyn,89061.00000000,61096539.38914650,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,2094
"11691","0",Far Rockaway,60267.00000000,83927815.11234750,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,3933
"11096","0",Inwood,147.00000000,111973.73396184,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,14
"11223","0",Brooklyn,79864.00000000,58702923.46629960,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1844
"11693","0",Far Rockaway,11052.00000000,1527599.16446935,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,0
"11692","0",Arverne,18018.00000000,23992395.38119180,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1054
"11235","0",Brooklyn,76130.00000000,69053803.03171340,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1431
"11693","0",Far Rockaway,11052.00000000,12270916.53053790,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1035
"10306","0",Staten Island,55602.00000000,174102872.04866001,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,1269
"11694","0",Rockaway Park,20163.00000000,48101606.61447040,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,407
"11224","0",Brooklyn,49600.00000000,46701983.75363910,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,3343
"10308","0",Staten Island,27612.00000000,62751041.81514950,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,195
"11697","0",Breezy Point,4079.00000000,59789760.61992180,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,12
"10312","0",Staten Island,58506.00000000,169087432.90711400,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,566
"10309","0",Staten Island,33114.00000000,215835793.51709399,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,614
"10307","0",Staten Island,14096.00000000,46028382.62976020,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,423
"10280","0",New York,3170.00000000,2234114.00737477,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,11
"11372","0",Jackson Heights,66636.00000000,20163283.87432020,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,2874
"11004","0",Glen Oaks,11776.00000000,22606526.91356990,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,82
"11040","0",New Hyde Park,2349.00000000,6269333.41194700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,23
"11426","0",Bellerose,20050.00000000,49609163.53943050,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,255
"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,593
"11001","0",Floral Park,3944.00000000,9155180.26276007,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,47
"11375","0",Forest Hills,68555.00000000,55587771.83448650,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1643
"11427","0",Queens Village,21942.00000000,39435767.41730421,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,309
"11374","0",Rego Park,42755.00000000,25203558.58102220,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,870
"11366","0",Fresh Meadows,13168.00000000,20358592.75025480,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,129
"11423","0",Hollis,30243.00000000,45095032.10092420,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,530
"11428","0",Queens Village,18818.00000000,21927545.49232890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1560
"11432","0",Jamaica,62075.00000000,60177575.63806460,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,4351
"11379","0",Middle Village,35428.00000000,57622817.04538180,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,383
"11429","0",Queens Village,25116.00000000,39559398.28452830,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,733
"11435","0",Jamaica,53404.00000000,42105899.15650621,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,2595
"11415","0",Kew Gardens,18990.00000000,16802279.50940650,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,543
"11418","0",Richmond Hill,36607.00000000,32025130.92279120,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1930
"11433","0",Jamaica,33679.00000000,47739432.59653240,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,4491
"11451","0",Jamaica,0.00000000,487599.72679456,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,0
"11221","0",Brooklyn,80232.00000000,38580480.43430750,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,4118
"11421","0",Woodhaven,39014.00000000,24314441.76390820,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,585
"11419","0",South Richmond Hill,47054.00000000,31278858.10252160,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,1026
"11434","0",Jamaica,57989.00000000,87379704.15784140,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,6007
"11216","0",Brooklyn,53862.00000000,26478229.26344330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,4181
"11416","0",Ozone Park,25423.00000000,18854849.80130320,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,485
"11233","0",Brooklyn,66737.00000000,37871693.68225430,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,6764
"10055","1",New York,12.00000000,37223.53879059,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10019","0",New York,41966.00000000,18828383.11679830,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,3799
"10111","0",New York,0.00000000,103066.25326749,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,32
"10153","1",New York,0.00000000,80339.64722531,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10154","1",New York,0.00000000,79148.80239471,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10152","1",New York,0.00000000,59924.99827374,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10115","0",New York,0.00000000,71720.11546790,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,1
"10022","0",New York,33135.00000000,12728335.62304720,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,2035
"11370","0",Bronx,40591.00000000,18190205.18664010,NY,Bronx,"36","005",http://www.usps.com/,0.00000000000,0.00000000000,31
"10065","0",New York,33459.00000000,11442579.54737140,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,1209
"10075","0",New York,25203.00000000,4809654.27648916,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,165
"10069","0",New York,5850.00000000,2372365.88905417,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,23
"10281","0",New York,4017.00000000,955857.82189407,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,3
"10282","0",New York,4139.00000000,1562844.98744848,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,11
"11211","0",Brooklyn,60861.00000000,40470881.67128340,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,1861
"11373","0",Elmhurst,101282.00000000,42654860.33720751,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,3640
"10279","1",New York,0.00000000,28664.70581259,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10165","1",New York,0.00000000,40779.81520160,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10168","1",New York,0.00000000,27810.12206039,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10105","1",New York,0.00000000,35422.15675474,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10118","1",New York,0.00000000,91733.71536502,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10176","1",New York,0.00000000,18289.08973373,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10170","1",New York,0.00000000,61793.17513498,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10112","1",New York,0.00000000,164078.16778045,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,30
"10122","1",New York,0.00000000,23294.63810493,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10107","1",New York,0.00000000,23030.17589801,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10103","1",New York,0.00000000,62713.25340641,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10174","1",New York,0.00000000,44203.22555100,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
