STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,m_ZCTA5CE10
"42","095","017703","42095017703","177.03",Census Tract 177.03,G5020,S,"3708021","9639","+40.6498956","-075.3948647","18017"
"42","101","012204","42101012204","122.04",Census Tract 122.04,G5020,S,"879459","56473","+40.0009407","-075.2120769","19131"
"42","129","804300","42129804300","8043",Census Tract 8043,G5020,S,"1014739","0","+40.2918690","-079.5478131","15601"
"42","129","804801","42129804801","8048.01",Census Tract 8048.01,G5020,S,"6852606","0","+40.3011416","-079.6013733","15644"
"42","129","805200","42129805200","8052",Census Tract 8052,G5020,S,"1873022","0","+40.1523157","-079.8745928","15062"
"42","101","012203","42101012203","122.03",Census Tract 122.03,G5020,S,"227696","0","+40.0074872","-075.2093403","19131"
"42","101","013602","42101013602","136.02",Census Tract 136.02,G5020,S,"246812","0","+39.9716057","-075.1800748","19130"
"42","101","034502","42101034502","345.02",Census Tract 345.02,G5020,S,"1021734","0","+40.0814101","-075.0384569","19115"
"42","101","000902","42101000902","9.02",Census Tract 9.02,G5020,S,"155167","0","+39.9471596","-075.1566389","19107"
"42","101","001201","42101001201","12.01",Census Tract 12.01,G5020,S,"327555","30728","+39.9470373","-075.1799169","19146"
"42","101","002702","42101002702","27.02",Census Tract 27.02,G5020,S,"367675","0","+39.9280114","-075.1495606","19147"
"42","089","300700","42089300700","3007",Census Tract 3007,G5020,S,"3322069","37107","+40.9946998","-075.1750771","18301"
"42","105","950402","42105950402","9504.02",Census Tract 9504.02,G5020,S,"795877346","8044","+41.6031809","-078.0097562","16720"
"42","105","950102","42105950102","9501.02",Census Tract 9501.02,G5020,S,"499222331","116489","+41.8636478","-077.8102814","16948"
"42","105","950101","42105950101","9501.01",Census Tract 9501.01,G5020,S,"197287186","39186","+41.9472541","-077.7475528","16948"
"42","105","950401","42105950401","9504.01",Census Tract 9504.01,G5020,S,"84476163","1945","+41.7754903","-078.1422347","16746"
"42","091","206704","42091206704","2067.04",Census Tract 2067.04,G5020,S,"21471376","224407","+40.2049930","-075.4134237","19426"
"42","021","013600","42021013600","136",Census Tract 136,G5020,S,"1886501","80991","+40.3573545","-078.9413842","15906"
"42","021","013700","42021013700","137",Census Tract 137,G5020,S,"15917464","0","+40.2631124","-078.8331656","15963"
"42","049","012100","42049012100","121",Census Tract 121,G5020,S,"221621464","1959041","+41.9221942","-079.9593265",
"42","033","330900","42033330900","3309",Census Tract 3309,G5020,S,"98852623","734084","+40.8823344","-078.3104948","16666"
"42","033","330100","42033330100","3301",Census Tract 3301,G5020,S,"58112166","208623","+41.1023394","-078.7771573","15824"
"42","033","331500","42033331500","3315",Census Tract 3315,G5020,S,"261299243","1528188","+40.9180004","-078.6963621","15757"
"42","033","330400","42033330400","3304",Census Tract 3304,G5020,S,"76465552","2467822","+41.1550530","-078.6990446","15801"
"42","033","331300","42033331300","3313",Census Tract 3313,G5020,S,"64492729","763428","+40.9833895","-078.4697287","16837"
"42","033","330600","42033330600","3306",Census Tract 3306,G5020,S,"149295978","1068529","+41.1174553","-078.4574477","16830"
"42","033","331700","42033331700","3317",Census Tract 3317,G5020,S,"115510036","707211","+40.7918539","-078.3811108","16680"
"42","033","330800","42033330800","3308",Census Tract 3308,G5020,S,"233922662","1727904","+40.9995798","-078.1783231","16858"
"42","033","331600","42033331600","3316",Census Tract 3316,G5020,S,"195485728","1555085","+40.8444109","-078.4982667","16661"
"42","033","330500","42033330500","3305",Census Tract 3305,G5020,S,"344975789","1898889","+41.1276091","-078.6255026","15849"
"42","033","331900","42033331900","3319",Census Tract 3319,G5020,S,"229860145","1354370","+40.7864313","-078.7101530","15753"
"42","033","330700","42033330700","3307",Census Tract 3307,G5020,S,"518127295","3253616","+41.1534650","-078.2504353","16836"
"42","033","331000","42033331000","3310",Census Tract 3310,G5020,S,"194998346","2192711","+40.9835796","-078.3509746","16881"
"42","033","331800","42033331800","3318",Census Tract 3318,G5020,S,"96233892","658373","+40.7648540","-078.5246704","16656"
"42","035","030600","42035030600","306",Census Tract 306,G5020,S,"2167438","203823","+41.1343807","-077.4356521","17745"
"42","035","030800","42035030800","308",Census Tract 308,G5020,S,"172095677","586589","+41.0519423","-077.4533900","17751"
"42","035","030200","42035030200","302",Census Tract 302,G5020,S,"355731060","1843864","+41.1657177","-077.6811536","16822"
"42","035","030300","42035030300","303",Census Tract 303,G5020,S,"433356164","5823007","+41.2487398","-077.5332808","17745"
"42","035","030500","42035030500","305",Census Tract 305,G5020,S,"77178729","2604027","+41.1290415","-077.3637200","17747"
"42","035","030400","42035030400","304",Census Tract 304,G5020,S,"38592406","1305408","+41.1916438","-077.3346010","17740"
"42","035","030900","42035030900","309",Census Tract 309,G5020,S,"243769805","821250","+41.0494667","-077.2577272","17747"
"42","035","030100","42035030100","301",Census Tract 301,G5020,S,"972678846","9749508","+41.3426314","-077.8332241","17764"
"42","131","400600","42131400600","4006",Census Tract 4006,G5020,S,"95555034","3027159","+41.4886640","-075.9547903","18657"
"42","131","400500","42131400500","4005",Census Tract 4005,G5020,S,"87181026","2895971","+41.4877557","-075.8434621","18615"
"42","131","400200","42131400200","4002",Census Tract 4002,G5020,S,"374032857","5870928","+41.4771408","-076.1073988","18629"
"42","131","400700","42131400700","4007",Census Tract 4007,G5020,S,"180359046","747155","+41.4187615","-076.0179712","18643"
"42","131","400100","42131400100","4001",Census Tract 4001,G5020,S,"115737496","4468880","+41.6118855","-076.1153465","18623"
"42","131","400300","42131400300","4003",Census Tract 4003,G5020,S,"96077043","759783","+41.6026937","-075.8090866","18657"
"42","131","400400","42131400400","4004",Census Tract 4004,G5020,S,"80256155","2258681","+41.5528576","-075.9022638","18657"
"42","117","950500","42117950500","9505",Census Tract 9505,G5020,S,"417484973","451345","+41.7705593","-077.0045772","16917"
"42","095","018200","42095018200","182",Census Tract 182,G5020,S,"51403728","2059710","+40.8804059","-075.1047031","18343"
"42","067","070202","42067070202","702.02",Census Tract 702.02,G5020,S,"261276597","1457261","+40.5152813","-077.4689856","17082"
"42","077","001501","42077001501","15.01",Census Tract 15.01,G5020,S,"3527244","3766","+40.5772281","-075.4677318","18103"
"42","067","070201","42067070201","702.01",Census Tract 702.01,G5020,S,"269992270","1972","+40.3959852","-077.6325386","17021"
"42","095","015801","42095015801","158.01",Census Tract 158.01,G5020,S,"32036705","391717","+40.7769643","-075.3217535","18083"
"42","079","215400","42079215400","2154",Census Tract 2154,G5020,S,"95967982","603061","+41.0976620","-075.8368817","18661"
"42","079","210100","42079210100","2101",Census Tract 2101,G5020,S,"34738417","54389","+41.3065104","-075.7119832","18640"
"42","079","217002","42079217002","2170.02",Census Tract 2170.02,G5020,S,"8210486","57649","+40.9833952","-075.9939126","18202"
"42","079","201600","42079201600","2016",Census Tract 2016,G5020,S,"2563417","0","+41.2650931","-075.8407290","18705"
"42","079","215300","42079215300","2153",Census Tract 2153,G5020,S,"234875015","5348342","+41.1800428","-075.7367733","18702"
"42","079","216900","42079216900","2169",Census Tract 2169,G5020,S,"45119763","396244","+40.9734632","-075.9409371","18201"
"42","083","420300","42083420300","4203",Census Tract 4203,G5020,S,"1279639","20720","+41.9592677","-078.6542243","16701"
"42","077","001502","42077001502","15.02",Census Tract 15.02,G5020,S,"3229994","20752","+40.5644525","-075.4600070","18103"
"42","077","001700","42077001700","17",Census Tract 17,G5020,S,"437513","0","+40.6101087","-075.4829752","18102"
"42","021","000100","42021000100","1",Census Tract 1,G5020,S,"581005","40611","+40.3260064","-078.9211157","15901"
"42","021","000200","42021000200","2",Census Tract 2,G5020,S,"1041270","52686","+40.3209450","-078.9211513","15901"
"42","003","050100","42003050100","501",Census Tract 501,G5020,S,"790373","0","+40.4477128","-079.9728906",
"42","003","070600","42003070600","706",Census Tract 706,G5020,S,"289738","0","+40.4532703","-079.9254776",
"42","003","080700","42003080700","807",Census Tract 807,G5020,S,"275058","0","+40.4609734","-079.9343798",
"42","003","090100","42003090100","901",Census Tract 901,G5020,S,"672423","146361","+40.4752866","-079.9616816",
"42","003","111500","42003111500","1115",Census Tract 1115,G5020,S,"965267","0","+40.4622071","-079.9246392",
"42","045","406600","42045406600","4066",Census Tract 4066,G5020,S,"2870558","1337617","+39.8128705","-075.4162399","19061"
"42","093","050100","42093050100","501",Census Tract 501,G5020,S,"143411431","1755281","+41.0913953","-076.6866484","17821"
"42","093","050300","42093050300","503",Census Tract 503,G5020,S,"4028671","47651","+40.9616757","-076.6120395","17821"
"42","093","050400","42093050400","504",Census Tract 504,G5020,S,"168632557","1864010","+40.9817464","-076.6458426","17821"
"42","093","050200","42093050200","502",Census Tract 502,G5020,S,"21249898","1741408","+40.9649659","-076.6003770","17821"
"42","087","961200","42087961200","9612",Census Tract 9612,G5020,S,"116745589","246143","+40.6972944","-077.4123518","17841"
"42","087","960800","42087960800","9608",Census Tract 9608,G5020,S,"2120167","0","+40.5971424","-077.5845781","17044"
"42","083","420400","42083420400","4204",Census Tract 4204,G5020,S,"4511064","111712","+41.9686807","-078.6430505","16701"
"42","083","420900","42083420900","4209",Census Tract 4209,G5020,S,"458283851","624395","+41.7099873","-078.6135090","16735"
"42","045","980000","42045980000","9800",Census Tract 9800,G5020,S,"7138053","3329144","+39.8646276","-075.2527798","19113"
"42","005","950800","42005950800","9508",Census Tract 9508,G5020,S,"174718408","3053443","+40.7157190","-079.4754147","16226"
"42","005","950200","42005950200","9502",Census Tract 9502,G5020,S,"147176211","5276563","+40.9446974","-079.4935051","16028"
"42","005","951200","42005951200","9512",Census Tract 9512,G5020,S,"137482482","3553466","+40.7560162","-079.6273993","16201"
"42","077","001800","42077001800","18",Census Tract 18,G5020,S,"509709","0","+40.6041786","-075.4793251","18102"
"42","077","001900","42077001900","19",Census Tract 19,G5020,S,"1421206","0","+40.6100004","-075.4927904","18105"
"42","077","002000","42077002000","20",Census Tract 20,G5020,S,"562849","0","+40.6009702","-075.4877955","18102"
"42","055","011302","42055011302","113.02",Census Tract 113.02,G5020,S,"57714436","0","+39.9705570","-077.7406669","17202"
"42","101","028100","42101028100","281",Census Tract 281,G5020,S,"503541","0","+40.0304473","-075.1491299","19141"
"42","101","035302","42101035302","353.02",Census Tract 353.02,G5020,S,"1498641","17290","+40.0730754","-074.9968678","19114"
"42","101","002000","42101002000","20",Census Tract 20,G5020,S,"290083","0","+39.9381467","-075.1843188","19146"
"42","101","014300","42101014300","143",Census Tract 143,G5020,S,"570961","282807","+39.9678118","-075.1249943","19125"
"42","101","001101","42101001101","11.01",Census Tract 11.01,G5020,S,"174011","0","+39.9449918","-075.1625240","19147"
"42","101","027402","42101027402","274.02",Census Tract 274.02,G5020,S,"511360","0","+40.0390702","-075.1251352","19120"
"42","101","036502","42101036502","365.02",Census Tract 365.02,G5020,S,"1733146","0","+40.1235705","-074.9993523","19116"
"42","079","215900","42079215900","2159",Census Tract 2159,G5020,S,"200506195","1905859","+41.2467240","-076.2555989","18655"
"42","079","214600","42079214600","2146",Census Tract 2146,G5020,S,"7132693","0","+41.2168983","-075.9208685","18706"
"42","079","214900","42079214900","2149",Census Tract 2149,G5020,S,"25907921","73768","+41.1899472","-075.9076981","18706"
"42","079","216502","42079216502","2165.02",Census Tract 2165.02,G5020,S,"56954043","40386","+40.9914364","-076.0957656","18249"
"42","079","215502","42079215502","2155.02",Census Tract 2155.02,G5020,S,"34557749","10895","+41.1228477","-075.8979795","18707"
"42","079","213900","42079213900","2139",Census Tract 2139,G5020,S,"40937028","1250872","+41.2352747","-076.0303437","18621"
"42","051","260900","42051260900","2609",Census Tract 2609,G5020,S,"51715253","339749","+39.9962371","-079.6531480","15431"
"42","077","006701","42077006701","67.01",Census Tract 67.01,G5020,S,"7951242","234970","+40.6016181","-075.4218106","18015"
"42","077","006702","42077006702","67.02",Census Tract 67.02,G5020,S,"13224999","13591","+40.5680163","-075.4414257","18103"
"42","051","261401","42051261401","2614.01",Census Tract 2614.01,G5020,S,"19465890","61897","+39.9568175","-079.8474873","15480"
"42","051","262701","42051262701","2627.01",Census Tract 2627.01,G5020,S,"237630460","443379","+39.7802016","-079.6121381","15437"
"42","045","410602","42045410602","4106.02",Census Tract 4106.02,G5020,S,"1858971","0","+39.8982539","-075.3285867","19033"
"42","109","070300","42109070300","703",Census Tract 703,G5020,S,"128826868","960077","+40.8023029","-077.0715013","17842"
"42","077","002100","42077002100","21",Census Tract 21,G5020,S,"1268920","7340","+40.5934826","-075.4898677","18104"
"42","077","002201","42077002201","22.01",Census Tract 22.01,G5020,S,"1267585","0","+40.6078756","-075.5034246","18104"
"42","077","002202","42077002202","22.02",Census Tract 22.02,G5020,S,"1263779","0","+40.5982009","-075.5021300","18104"
"42","077","002302","42077002302","23.02",Census Tract 23.02,G5020,S,"2315646","30800","+40.5884747","-075.5103011","18104"
"42","077","005100","42077005100","51",Census Tract 51,G5020,S,"3421177","147545","+40.7535946","-075.6108108","18080"
"42","115","032000","42115032000","320",Census Tract 320,G5020,S,"272663718","1350950","+41.9112584","-076.0440111","18818"
"42","115","032500","42115032500","325",Census Tract 325,G5020,S,"203850058","2545199","+41.8309672","-075.7209338","18826"
"42","115","032200","42115032200","322",Census Tract 322,G5020,S,"95636566","1858767","+41.9358234","-075.7073117","18847"
"42","115","032901","42115032901","329.01",Census Tract 329.01,G5020,S,"210057367","2489961","+41.6873549","-075.6270882","18470"
"42","115","032700","42115032700","327",Census Tract 327,G5020,S,"284229074","1166631","+41.7458318","-076.0391633","18801"
"42","115","032300","42115032300","323",Census Tract 323,G5020,S,"133574666","1939707","+41.9440191","-075.5497865","18847"
"42","115","032800","42115032800","328",Census Tract 328,G5020,S,"271642436","2737551","+41.7194275","-075.8583019","18826"
"42","103","950901","42103950901","9509.01",Census Tract 9509.01,G5020,S,"85234106","2665262","+41.3027172","-075.2920868","18325"
"42","103","950304","42103950304","9503.04",Census Tract 9503.04,G5020,S,"31048280","567416","+41.3383311","-075.2243978","18426"
"42","103","950203","42103950203","9502.03",Census Tract 9502.03,G5020,S,"45130284","2133813","+41.4985573","-075.1061718","18457"
"42","103","950805","42103950805","9508.05",Census Tract 9508.05,G5020,S,"11377297","59635","+41.1285370","-075.0517578","18324"
"42","103","950806","42103950806","9508.06",Census Tract 9508.06,G5020,S,"33485009","819935","+41.1309430","-075.0184503","18371"
"42","103","950902","42103950902","9509.02",Census Tract 9509.02,G5020,S,"221424684","8141472","+41.2588568","-075.1177816","18328"
"42","103","950804","42103950804","9508.04",Census Tract 9508.04,G5020,S,"45376227","649107","+41.1512416","-074.9904739","18324"
"42","103","950608","42103950608","9506.08",Census Tract 9506.08,G5020,S,"23170267","1330394","+41.3226416","-074.9416557","18337"
"42","103","950204","42103950204","9502.04",Census Tract 9502.04,G5020,S,"71043874","4012983","+41.5225395","-075.0711681","18428"
"42","103","950303","42103950303","9503.03",Census Tract 9503.03,G5020,S,"49248707","1467144","+41.4118364","-075.1941201","18464"
"42","103","950607","42103950607","9506.07",Census Tract 9506.07,G5020,S,"37649561","381521","+41.3152697","-074.9953698","18337"
"42","103","950803","42103950803","9508.03",Census Tract 9508.03,G5020,S,"36473436","2081005","+41.1707745","-074.9451340","18324"
"42","103","950504","42103950504","9505.04",Census Tract 9505.04,G5020,S,"86475831","1727121","+41.3286861","-075.1200726","18428"
"42","103","950503","42103950503","9505.03",Census Tract 9505.03,G5020,S,"10442603","1021139","+41.3205471","-075.0430741","18428"
"42","115","032902","42115032902","329.02",Census Tract 329.02,G5020,S,"2368678","73868","+41.6526905","-075.4692306","18421"
"42","079","200400","42079200400","2004",Census Tract 2004,G5020,S,"819347","0","+41.2339337","-075.9089459","18702"
"42","021","011900","42021011900","119",Census Tract 119,G5020,S,"7973663","705","+40.6570917","-078.7776235","16646"
"42","021","010700","42021010700","107",Census Tract 107,G5020,S,"24008559","0","+40.3068468","-078.8336435","15904"
"42","021","012700","42021012700","127",Census Tract 127,G5020,S,"70933634","222872","+40.4419172","-078.6360632","15938"
"42","021","012400","42021012400","124",Census Tract 124,G5020,S,"94125867","17025","+40.5893670","-078.7012672","15931"
"42","021","011400","42021011400","114",Census Tract 114,G5020,S,"33257289","215941","+40.3423723","-078.9768401","15906"
"42","021","013200","42021013200","132",Census Tract 132,G5020,S,"50661961","205693","+40.3733925","-078.7731395","15955"
"42","021","012900","42021012900","129",Census Tract 129,G5020,S,"64708617","252437","+40.3817800","-078.6486657","15946"
"42","021","011200","42021011200","112",Census Tract 112,G5020,S,"2725774","0","+40.3108048","-078.9327075","15905"
"42","021","011300","42021011300","113",Census Tract 113,G5020,S,"6125570","0","+40.3194652","-078.9524266","15905"
"42","021","010801","42021010801","108.01",Census Tract 108.01,G5020,S,"15132384","59182","+40.2657517","-078.8757789","15904"
"42","021","011700","42021011700","117",Census Tract 117,G5020,S,"81656724","156504","+40.5207238","-078.8336606","15960"
"42","021","013100","42021013100","131",Census Tract 131,G5020,S,"75742488","1752342","+40.3510461","-078.6910112","15921"
"42","021","012100","42021012100","121",Census Tract 121,G5020,S,"151951082","6399381","+40.6948523","-078.4725937","16619"
"42","021","012300","42021012300","123",Census Tract 123,G5020,S,"79040294","136153","+40.5395405","-078.6164075","16668"
"42","119","090300","42119090300","903",Census Tract 903,G5020,S,"4937948","419","+40.9202943","-077.0443589","17844"
"42","119","090400","42119090400","904",Census Tract 904,G5020,S,"83107413","616663","+40.8957039","-076.9933053","17855"
"42","079","200700","42079200700","2007",Census Tract 2007,G5020,S,"984152","0","+41.2314440","-075.8940549","18702"
"42","041","011102","42041011102","111.02",Census Tract 111.02,G5020,S,"4283028","5584","+40.2142193","-076.9598816","17011"
"42","109","070500","42109070500","705",Census Tract 705,G5020,S,"176893812","1102423","+40.7566975","-077.2707309","17841"
"42","077","005601","42077005601","56.01",Census Tract 56.01,G5020,S,"14843976","345107","+40.6770993","-075.5208751","18052"
"42","121","201000","42121201000","2010",Census Tract 2010,G5020,S,"4890538","361930","+41.4298961","-079.6867698","16301"
"42","121","200100","42121200100","2001",Census Tract 2001,G5020,S,"208902096","464543","+41.5365921","-079.8259609","16317"
"42","121","201400","42121201400","2014",Census Tract 2014,G5020,S,"273393107","2598355","+41.2605709","-079.9223585","16323"
"42","121","201100","42121201100","2011",Census Tract 2011,G5020,S,"293049194","4345437","+41.4494575","-079.5921647","16301"
"42","121","200600","42121200600","2006",Census Tract 2006,G5020,S,"97157862","2945658","+41.4401731","-079.8287527","16343"
"42","121","200000","42121200000","2000",Census Tract 2000,G5020,S,"221737619","0","+41.5726309","-079.6321454","16341"
"42","121","201300","42121201300","2013",Census Tract 2013,G5020,S,"99794318","387796","+41.3699061","-079.7409613","16319"
"42","121","201500","42121201500","2015",Census Tract 2015,G5020,S,"254226850","5515509","+41.2542304","-079.7325083","16373"
"42","121","201200","42121201200","2012",Census Tract 2012,G5020,S,"80990627","191017","+41.3736324","-079.6580847","16319"
"42","095","017704","42095017704","177.04",Census Tract 177.04,G5020,S,"9137139","33557","+40.6761860","-075.3957653","18064"
"42","095","017606","42095017606","176.06",Census Tract 176.06,G5020,S,"3520211","0","+40.6545648","-075.3189944","18020"
"42","085","033200","42085033200","332",Census Tract 332,G5020,S,"3274296","0","+41.2324166","-080.5060302",
"42","085","033300","42085033300","333",Census Tract 333,G5020,S,"6307047","45318","+41.2634691","-080.4994788",
"42","119","980800","42119980800","9808",Census Tract 9808,G5020,S,"1949252","0","+40.9518445","-076.8872185","17837"
"42","005","951100","42005951100","9511",Census Tract 9511,G5020,S,"2580522","656637","+40.8287000","-079.5186876","16259"
"42","005","951500","42005951500","9515",Census Tract 9515,G5020,S,"2198099","255242","+40.5907149","-079.5591118","15673"
"42","005","951800","42005951800","9518",Census Tract 9518,G5020,S,"1137865","107419","+40.6304423","-079.6021556","15656"
"42","005","951900","42005951900","9519",Census Tract 9519,G5020,S,"3288006","73877","+40.6862232","-079.6825680","16229"
"42","077","000500","42077000500","5",Census Tract 5,G5020,S,"1044552","155045","+40.6055172","-075.4588073","18102"
"42","059","970502","42059970502","9705.02",Census Tract 9705.02,G5020,S,"198700480","99827","+39.8408782","-080.1315802",
"42","077","000600","42077000600","6",Census Tract 6,G5020,S,"2486925","53871","+40.5922016","-075.4494763","18103"
"42","077","000400","42077000400","4",Census Tract 4,G5020,S,"969156","66650","+40.6168414","-075.4609961","18102"
"42","077","000700","42077000700","7",Census Tract 7,G5020,S,"746301","64311","+40.6181911","-075.4730385","18102"
"42","077","000900","42077000900","9",Census Tract 9,G5020,S,"224215","8128","+40.6090737","-075.4673859","18102"
"42","017","102300","42017102300","1023",Census Tract 1023,G5020,S,"33359295","541068","+40.4086413","-075.2901918","18960"
"42","017","100900","42017100900","1009",Census Tract 1009,G5020,S,"9053993","223420","+40.1582168","-074.9493530","19047"
"42","017","105100","42017105100","1051",Census Tract 1051,G5020,S,"25128446","196384","+40.2728211","-075.0074078","18940"
"42","017","101603","42017101603","1016.03",Census Tract 1016.03,G5020,S,"2028038","0","+40.1962304","-075.0970577","18974"
"42","017","105807","42017105807","1058.07",Census Tract 1058.07,G5020,S,"1568249","1633","+40.1714828","-074.8604405","19047"
"42","017","105003","42017105003","1050.03",Census Tract 1050.03,G5020,S,"12415986","147149","+40.2254130","-074.9929569","18954"
"42","017","102700","42017102700","1027",Census Tract 1027,G5020,S,"42060762","389345","+40.3657424","-075.3458267","18960"
"42","069","112901","42069112901","1129.01",Census Tract 1129.01,G5020,S,"187199443","2457903","+41.2632385","-075.6129752","18424"
"42","077","006401","42077006401","64.01",Census Tract 64.01,G5020,S,"10770156","28115","+40.5116136","-075.5189413","18103"
"42","077","006906","42077006906","69.06",Census Tract 69.06,G5020,S,"15455965","18377","+40.5383189","-075.4362221","18034"
"42","077","005503","42077005503","55.03",Census Tract 55.03,G5020,S,"28467875","154077","+40.6862181","-075.5701372","18078"
"42","077","005504","42077005504","55.04",Census Tract 55.04,G5020,S,"21392727","802917","+40.6954511","-075.5472135","18037"
"42","129","805901","42129805901","8059.01",Census Tract 8059.01,G5020,S,"20702019","309607","+40.1432100","-079.7817428","15479"
"42","003","460001","42003460001","4600.01",Census Tract 4600.01,G5020,S,"6661893","121528","+40.4894622","-080.1032830",
"42","041","010203","42041010203","102.03",Census Tract 102.03,G5020,S,"2530400","137442","+40.2625893","-076.9222810","17011"
"42","005","951400","42005951400","9514",Census Tract 9514,G5020,S,"36352900","427481","+40.6413503","-079.5494220","15641"
"42","005","950600","42005950600","9506",Census Tract 9506,G5020,S,"132544018","1482057","+40.8569553","-079.4281050","16259"
"42","005","950100","42005950100","9501",Census Tract 9501,G5020,S,"265032766","2639835","+40.9299190","-079.2866834","16222"
"42","025","020400","42025020400","204",Census Tract 204,G5020,S,"3979138","1611","+40.8330333","-075.8843970","18232"
"42","025","020600","42025020600","206",Census Tract 206,G5020,S,"4203755","72452","+40.8276620","-075.7165465","18235"
"42","017","104000","42017104000","1040",Census Tract 1040,G5020,S,"78893562","2017118","+40.4266145","-075.1882297","18944"
"42","017","101100","42017101100","1011",Census Tract 1011,G5020,S,"1070234","0","+40.1551043","-074.9146953","19047"
"42","017","105810","42017105810","1058.10",Census Tract 1058.10,G5020,S,"1214327","130527","+40.1768385","-074.8226386","19054"
"42","017","100803","42017100803","1008.03",Census Tract 1008.03,G5020,S,"3117825","0","+40.1693070","-074.8844421","19056"
"42","017","100208","42017100208","1002.08",Census Tract 1002.08,G5020,S,"4205883","0","+40.1108566","-074.9561937","19020"
"42","017","101611","42017101611","1016.11",Census Tract 1016.11,G5020,S,"5037668","0","+40.2077062","-075.1175946","18974"
"42","017","100407","42017100407","1004.07",Census Tract 1004.07,G5020,S,"641597","0","+40.1659333","-074.8341428","19054"
"42","017","102002","42017102002","1020.02",Census Tract 1020.02,G5020,S,"20267942","1482724","+40.3363934","-075.1793293","18914"
"42","017","103800","42017103800","1038",Census Tract 1038,G5020,S,"17049620","570652","+40.5528424","-075.1217232","18972"
"42","017","104902","42017104902","1049.02",Census Tract 1049.02,G5020,S,"17494156","267990","+40.2514300","-075.0641410","18929"
"42","105","950300","42105950300","9503",Census Tract 9503,G5020,S,"182789556","36659","+41.7754476","-077.9709180","16915"
"42","005","950500","42005950500","9505",Census Tract 9505,G5020,S,"81228809","1727010","+40.8669779","-079.5607087","16218"
"42","005","951700","42005951700","9517",Census Tract 9517,G5020,S,"168958527","1911233","+40.6867498","-079.3666624","15774"
"42","005","950300","42005950300","9503",Census Tract 9503,G5020,S,"147890244","0","+40.9775445","-079.6461290","16210"
"42","005","950900","42005950900","9509",Census Tract 9509,G5020,S,"43384754","1511990","+40.7650540","-079.5128186","16236"
"42","005","951300","42005951300","9513",Census Tract 9513,G5020,S,"42605890","1798466","+40.6698360","-079.6035920","16226"
"42","005","951600","42005951600","9516",Census Tract 9516,G5020,S,"105323824","971044","+40.5791932","-079.4805393","15613"
"42","079","200500","42079200500","2005",Census Tract 2005,G5020,S,"1008260","0","+41.2391550","-075.8962620","18702"
"42","109","980705","42109980705","9807.05",Census Tract 9807.05,G5020,S,"817053","0","+40.7969542","-076.8740826","17870"
"42","133","022000","42133022000","220",Census Tract 220,G5020,S,"1007591","0","+39.7973580","-076.9794594","17331"
"42","133","022100","42133022100","221",Census Tract 221,G5020,S,"1565004","0","+39.8026239","-076.9820405","17331"
"42","133","022200","42133022200","222",Census Tract 222,G5020,S,"4735952","0","+39.8188624","-076.9798696","17331"
"42","011","011101","42011011101","111.01",Census Tract 111.01,G5020,S,"3805557","21237","+40.3442572","-075.9646818","19610"
"42","011","013701","42011013701","137.01",Census Tract 137.01,G5020,S,"61508214","147269","+40.4890943","-075.8354632","19522"
"42","011","011903","42011011903","119.03",Census Tract 119.03,G5020,S,"27956257","274334","+40.3029165","-075.7412545","19508"
"42","011","010801","42011010801","108.01",Census Tract 108.01,G5020,S,"19192299","51149","+40.2732433","-076.0530663","19608"
"42","107","000602","42107000602","6.02",Census Tract 6.02,G5020,S,"1604888","168615","+40.8182113","-076.1908938","17976"
"42","077","006303","42077006303","63.03",Census Tract 63.03,G5020,S,"2562199","912","+40.5159108","-075.5540842","18062"
"42","077","006102","42077006102","61.02",Census Tract 61.02,G5020,S,"3966747","0","+40.5919470","-075.5462200","18104"
"42","079","200800","42079200800","2008",Census Tract 2008,G5020,S,"924926","0","+41.2334066","-075.8852807","18702"
"42","079","200200","42079200200","2002",Census Tract 2002,G5020,S,"1119277","291220","+41.2453278","-075.9045518","18702"
"42","079","211500","42079211500","2115",Census Tract 2115,G5020,S,"9306650","0","+41.3216223","-075.8577584","18644"
"42","079","211900","42079211900","2119",Census Tract 2119,G5020,S,"12751041","674151","+41.2811520","-075.8362177","18705"
"42","079","215503","42079215503","2155.03",Census Tract 2155.03,G5020,S,"28385311","646258","+41.1597395","-075.9229044","18707"
"42","129","803502","42129803502","8035.02",Census Tract 8035.02,G5020,S,"5661310","0","+40.3173397","-079.7184151","15642"
"42","129","802303","42129802303","8023.03",Census Tract 8023.03,G5020,S,"6547749","0","+40.3509293","-079.6475071","15665"
"42","129","802304","42129802304","8023.04",Census Tract 8023.04,G5020,S,"21421665","0","+40.3825427","-079.6534105","15644"
"42","101","000401","42101000401","4.01",Census Tract 4.01,G5020,S,"216838","15884","+39.9541871","-075.1758082","19103"
"42","101","034501","42101034501","345.01",Census Tract 345.01,G5020,S,"447469","0","+40.0749091","-075.0392089","19115"
"42","101","000901","42101000901","9.01",Census Tract 9.01,G5020,S,"105511","0","+39.9478866","-075.1623004","19107"
"42","101","017702","42101017702","177.02",Census Tract 177.02,G5020,S,"489257","0","+39.9950621","-075.1231399","19125"
"42","079","211301","42079211301","2113.01",Census Tract 2113.01,G5020,S,"34242831","207144","+41.2796931","-075.9811815","18708"
